item_no,barcode,name,comp_nm
65781,8809415432671,네슬레코리아거버오가닉쌀떡뻥단호박,네슬레코리아
65782,8809415432657,네슬레코리아거버오가닉쌀떡뻥퓨어라이스,네슬레코리아
65812,4006529002156,천하코퍼레이션)보르그레베코코넛쿠키,천하코퍼레이션
65844,7614500010617,서영이엔티)토블론스위스다크초콜릿,서영이엔티
65845,5011053018336,일신국제무역)빅보틀팝스트로베리향(젖병모양),일신국제무역
65848,8801121029466,매일)요미요미튼튼시리얼고구마,매일
65855,8807354217267,엔앤비푸드)곡물한입크래커,엔앤비푸드
65858,8801117694104,오리온)크런치케이준눈을감자,오리온
65859,8807354217250,엔앤비푸드)견과한입크래커,엔앤비푸드
65860,8801133006561,머거본)마라맛새우믹스,머거본
65862,8804294024771,새롬식품)피코크펭수초코프레첼3봉기획팩,새롬식품
65872,4711931029874,미성패밀리)크리스피크레페바나나향,미성패밀리
65873,4711931029867,미성패밀리)크리스피크레페망고향,미성패밀리
65874,8991002502659,오성물산코리아)크리스피크레페파인애플맛,오성물산
65877,8681042331202,투데이)챔프초콜릿쿠키오리지널,투데이
65878,8690705014727,윈윈인터내셔날)러브잇살구맛,윈윈인터내셔날
65879,4945295002727,오설물산코리아)와플쿠키(노란바탕),오설물산코리아
65880,8809633160042,케이비인터내셔널)와플초콜릿쿠키,케이비인터내셔널
65881,9556995202055,미성패밀리)화이트캐슬버터쿠키,미성패밀리
65882,9555701504209,오성물산코리아)쇼트브레드밀크맛쿠키,오성물산
65884,8806075976897,신세계인터내셔날)밤향가득촉촉양갱3개입,신세계인터내셔날
65885,9556995202871,미성패밀리)화이트캐슬초콜릿칩버터쿠키,미성패밀리
65886,8991002502871,오성물산코리아)크리스피크레페초콜릿맛,오성물산
65887,8992839913014,아띠인터내셔널)피넛크래커비스킷,아띠인터내셔널
65888,8992839913137,아띠인터내셔널)초코크래커비스킷,아띠인터내셔널
65889,9556121026968,영남코프레이션)르몽드레몬맛샌드위치,영남코프레이션
65890,4901620147129,투데이)크리스프초코,투데이
65892,8906078262109,원더풀에프엔비)칩오브조이초콜릿칩쿠키,원더풀에프엔비
65893,4710126456778,일신국제무역)구미초코볼포도맛,일신국제무역
65894,4710126456518,일신국제무역)구미초코볼스트로베리맛,일신국제무역
65895,8809714120330,바로인터내셔널)신비아파트고스트록캔디(레고블럭모양),바로인터내셔널
65896,6952841910465,한투인터내셔널)치킨무모양마시멜로,한투인터내셔널
65900,8801094776305,푸드웰)미닛메이드쿠우젤리포도,푸드웰
65901,6926450600307,투데이)엘리스레몬향샌드비스킷,투데이
65902,8809465921040,푸드존)코코파이치즈오븐에구워한입에쏙,푸드존
65904,8850291100475,빌그린)통가든와사비완두콩,빌그린
65906,8809163960709,리리식품)친환경찹쌀로만든밤모나카,리리식품
65907,6926450600314,투데이)엘리스초코샌드비스킷,투데이
65910,4001686372586,삼경에프에스)하리보메가룰렛,삼경에프에스
65913,4808108310023,삼원트레이드)오올트리바나나칩,삼원트레이드
65914,4903326190447,푸드네추럴)우마이봉슈가러스크,푸드네추럴
65915,6953957905826,보람비티)미니카안녕자두야바삭바삭맛있는초코과자초코펀초코맛,보람비티
65916,6928115019257,유한회사아이디어원)쥐방울멜티키스밀크초코볼,유한회사아이디어원
65917,9556291801433,이멕스무역)TATAWA초콜릿케이크쿠키(초콜릿쿠키),이멕스무역
65918,8681042333527,투데이)딜라이트스트로베리필드쿠키,투데이
65919,750515031531,엠에스앤에이)스카이플레이크스윗밀크향,엠에스앤에이
65920,8000350001124,스위트스페이스)미니스낵헤이즐넛크림,스위트스페이스
65921,8000350001148,스위트스에이스)미니스낵패스트리크림,스위트스에이스
65922,8993083937306,원더풀에프앤비비스키탑버터카라멜비스킷,원더풀에프앤비
65969,8809189923580,씨제이올리브영)블랙빈또띠아살사콤보93G,씨제이올리브영
65975,8806075808006,오성푸드)우리밀우리꿀약과6개입150G,오성푸드
65976,8809560090627,퍼니엠)통밀당단백칩갈릭버터45G,퍼니엠
65977,8809027558752,씨제이올리브영)와사비프레첼70G,씨제이올리브영
65978,8809479042359,와이즈유엑스글로벌)아임닭닭가슴살꾸이칩스파이시7G,와이즈유엑스글로벌
65979,8809479040379,와이즈유엑스글로벌)아임닭국내산매실로숙성한수제닭가슴살육포20G,와이즈유엑스글로벌
65980,8809479041062,와이즈유엑스글로벌)아임닭바삭바삭닭가슴살크런칩레드페퍼25G,와이즈유엑스글로벌
65981,8809479041079,와이즈유엑스글로벌)아임닭바삭바삭닭가슴살크런칩구운갈릭25G,와이즈유엑스글로벌
65982,8809560090634,퍼니엠)통밀당단백칩인절미45G,퍼니엠
65983,8809560090870,퍼니엠)통밀당단백칩스파이시45G,퍼니엠
65985,8809027558745,씨제이올리브영)버터갈릭프레첼70G,씨제이올리브영
65986,8809027558738,씨제이올리브영)어니언치즈프레첼70G,씨제이올리브영
66013,8806078751910,신세계인터내셔날)제주그대로우리밀감귤과즐,신세계인터내셔날
66022,8809189923573,씨제이올리브영)블랙빈또띠아칩갈릭치즈68G,씨제이올리브영
66023,8809559593078,블랭크코퍼레이션)소소칩닭가슴살오리지날&치즈30G,블랭크코퍼레이션
66025,8809524130086,다노)단백질공화국닭가슴살칩_매운카레25G,다노
66026,8809524130062,다노)단백질공화국닭가슴살칩_오리지날25G,다노
66031,8809259043125,씨제이올리브영)바삭한고구마칩50G,씨제이올리브영
66032,8809259043347,씨제이올리브영)바삭한자색고구마칩50G,씨제이올리브영
66034,8809027557182,씨제이올리브영)프레즐앤팝콘카라멜&체다치즈65G,씨제이올리브영
66035,8809027557175,씨제이올리브영)프레즐앤팝콘초콜릿&솔트65G,씨제이올리브영
66037,8809577290515,디케이에프비)코코아몬드초코볼60G,디케이에프비
66038,8809577290522,디케이에프비)콩고물아몬드초코볼60G,디케이에프비
66039,8809577290539,디케이에프비)밀크아몬드초코볼60G,디케이에프비
66040,809502430146,다우에프엑스)수제머랭쿠키오리지널,다우에프엑스
66043,8809710304550,디케이에프비)틴볼스다크90G,디케이에프비
66094,8809582983990,메디쿼터스)닥터리브곤약젤리블루베리150G,메디쿼터스
66095,8809582983938,메디쿼터스)닥터리브곤약젤리청포도150G,메디쿼터스
66096,8809396442461,자임에프앤비)곤약젤리복숭아140G,자임에프앤비
66182,8801037093216,신우식품주식회사)미떼화이트초코10T,신우식품주식회사
66186,0622592130202,롯데)메이플크림샌드,롯데제과
66187,3061990142825,효성인터내셔널)미니비엔밀크하트,효성인터내셔날
66188,7622210607287,에이스엠엔티)미니오레오,에이스엠엔티
66190,8809093129276,엄마사랑)크랜베리리얼너트바,엄마사랑
66192,8410156976913,롯데)미니초코칩쿠키,롯데제과
66243,8690146143932,롯데쇼핑)사우어애플맛젤리벨트36입,사우어
66307,8804294024764,새롬식품펭수초코프레첼80G,기타
70068,8801062891894,롯데)곤약애젤리퐁당망고코코130G,롯데제과
70069,8801062008872,롯데곤약애빠지다복숭아맛130G,롯데제과
70082,8801019603440,해태)맛동산300G,해태제과식품
70083,8801117760601,오리온)눈을감자113G,오리온
70086,8801111185066,크라운)못말리는신짱120G,크라운제과
70087,8801068390285,삼립)단팥호빵향젤리50G,삼립
70089,8809256676838,허쉬)초코크림샌드위치쿠키100G,미성패밀리
70092,80135906,매일)페레로로쉐T5_63G,매일
70093,8801019602498,해태구운감자27G,해태
70095,8801111186100,크라운쿠크다스화이트72G,크라운제과
70096,8801043036535,농심닭다리후라이드66G,농심
70097,8801204203530,청우초코파이찰떡,청우식품
70099,8801019607912,해태)자가비짭짤한맛45G,해태제과식품
70102,8801062880331,롯데)에어베이크드포테이토사워크림어니언맛70G,롯데제과
70103,9556121026968,르몽드레몬맛샌드위치85G,르몽드레
70106,8801111181495,크라운)롱스132G,크라운
70107,8801111917421,크라운산도딸기크림치즈161G,크라운제과
70110,8801019308246,해태초코픽45G,해태제과식품
70111,8801019414619,해태)프리파라티켓머신10G,해태
70112,8801019414671,해태)포키즈네일스티커10G,해태
70115,8801062881864,롯데)공부할때씹는껌25G,롯데제과
70117,8801111939553,크라운)빅쿠키33G,크라운
70118,6924513900098,호올스아이스블루캔디34G,이지그로
70120,8992741904315,유피)핫도그모양빅프랭크젤리32G,유피
70121,8801019409943,해태)아이스쿨19G,해태
70122,8690997090706,본아트팝핑초코볼40G,본아트팝
70123,8992741905602,유피)빅버거젤리32G,유피
70124,8809146201393,아이비전)소프트캔디딸기향100G,아이비전
70125,8801043031431,농심)쫄병스낵매콤한맛82G,농심
70126,8801045560052,오뚜기뿌셔뿌셔양념치킨맛90G,오뚜기
70127,8804508060717,추억의꽈배기80G,기타
70128,8809296889656,팔도)뽀로로과일맛젤리53G,팔도
70132,8801019408359,해태키즈톨30G,해태
70140,8801073310674,삼양)부셔먹는라면스낵90G,삼양
70141,4000512364436,트롤리밀크쿠200G,기타
70142,8886467116858,프링글스WTF110G,농심
70143,886467115905,농심)프링글스블랙페퍼크랩110G,농심
70147,8801062331673,롯데목캔디허브38G,롯데제과
70154,8801019309854,해태)꼬마버스타요140g,해태
70158,8801062888238,롯데)크런키볼파우치32G,롯데제과
70159,8801062888191,롯데)아몬드초코볼쿠키앤크림32G,롯데제과
70160,8801043048774,농심)쫄병스낵짜파게티맛77G,농심
70161,8801043055574,농심)쫄병스낵달고나맛77G,농심
70166,8801019609725,해태)맛볼버터갈릭60G,해태제과식품
70167,8801062629176,롯데)해바라기80g,롯데제과
70168,5410126006049,한진식품)로투스비스코프125G,한진식품
70172,8801104770439,크라운뽀로로와친구들치즈맛65G,크라운제과
70173,8801104770415,크라운뽀로로와친구들플레인65G,크라운제과
70174,8801062889204,롯데)제크샌드콘버터맛74G,롯데제과
70189,8801204307122,청우라즈베리캔디100G,청우
70209,8888166999046,오성물산크징클커피비스킷,오성물산
70221,8681042330540,비너스러쉬코코아크림에스프레소,비너스러
70227,8801111937764,크라운카라멜메이플콘184G,크라운제과
70281,8801062013418,롯데 씨리얼오트 2번들 56G,롯데제과
70282,8801117344108,오리온 아이셔츄잉캔디청사과맛 42G,오리온
70283,8801111942263,크라운 속깊은맘쿠키 111G,크라운제과
75004,8717185472615,이마트)동물쿠키베어,이마트
75006,8717185472622,이마트)동물쿠키몽키,이마트
75008,8801062888771,롯데제과)칙촉초콜릿이덩어리째브라우니,롯데제과
75009,8801111186094,크라운)쿠크다스비엔나커피,크라운
75042,8809323920345,퀸즈푸드 유기농발아현미스틱 35G,퀸즈푸드
75043,8806075942847,신세계 자주 배아삭아삭 15G,신세계 
75044,8806075942830,신세계 자주 포도포도해 30G,신세계 
75045,8806075862053,신세계 자주 고소한김맛나 150G,신세계 
75046,8806075900656,신세계 자주 꿀바른건빵 80G,신세계 
75047,8806075821838,신세계 자주 달콤버터베이글칩 60G,신세계 
80082,8801062012749,롯데)초코쿠키빼빼로37G,롯데제과
80083,8801062012763,롯데)빼빼로누드크림치즈46G,롯데제과
80084,8801062012732,롯데)화이트쿠키빼빼로37G,롯데제과
80085,8801062012718,롯데)빼빼로더슬림45G,롯데제과
80086,8801062883646,롯데)크런키빼빼로39G,롯데제과
80087,8801019310928,해태포키딸기41G,해태제과식품
80088,8801019309946,해태)포키극세44G,해태
80089,8801019314803,해태)프리츠갈릭버터37G,해태
80090,8801019314797,해태)프리츠어니언크림치즈37G,해태
80091,8806102872130,경남제약레모나2G*10포,경남제약
80092,8801019314001,해태)포키46G,해태제과식품
80093,8801019602504,해태구운감자108G,해태
80094,8801111186070,크라운쿠크다스커피72G,크라운제과
80095,8801019309175,해태통밀사루비아60G,해태제과식품
80096,8801019311130,해태샌드에이스요거트크림68G,해태
80097,8801019312571,해태)구운감자슬림80G,해태제과식품
80098,8801019309571,해태버터링86G,해태제과식품
80099,8801117141301,오리온고래밥볶음46G,오리온
80100,8801111186117,크라운쿠크다스화이트128G,크라운제과
80101,8801111186087,크라운쿠크다스커피128G,크라운제과
80102,8801111917469,크라운산도스윗밀크161G,크라운제과
80103,8801062009572,롯데마가렛트176G,롯데제과
80104,8801117136703,오리온)배배80G,오리온
80105,8801062273294,롯데몽쉘크림192G,롯데제과
80106,,해태후렌치파이사과192G,해태제과식품
80107,8801019311918,해태후렌치파이딸기192G,해태제과식품
80108,8801117777609,오리온)눈을감자M56G,오리온
80114,8801019007538,썬키스트캔디95G,해태음료
80115,8809725710018,용문산산더덕쌀과자60G,기타
80117,8886467100055,프링글스핫스파이시110G,농심
80127,8801117641405,오리온)와우톡톡콜라21G,오리온
80128,8801117636401,오리온)와우쿨소다21G,오리온
80129,8 801117 631505,오리온)와우포도21G,오리온
80136,04657293,마루가와 딸기맛 버블껌,마루가와
80142,8809617941995,길림양행)허니버터아몬드150G,길림양행
80143,8801117143008,오리온)마켓오통밀빵둥이96G,오리온
80162,8413178321846,스쿨믹스젤리100G,스쿨믹스
80181,8809256678139,Onlyprice 감자칩 오리지널,온리프라이스
80182,8801117120306,오리온 통크 초코,오리온
80193,9555701503813,글로벌프리미엄초콜릿칩오트쿠키,기타
80194,8993083934688,글로리아비스코라지오초콜릿웨이퍼스틱,글로리아비스코
80263,8801117117306,오리온 다이제 샌드 70G,오리온
80264,8801062879083,ABC 초코쿠키 130G,롯데제과
85014,8710502154027,천하코퍼레이션화이트초코&크랜베리쿠키,천하코퍼레이션
85015,8710502100864,천하코퍼레이션더블초콜릿쿠키,천하코퍼레이션
90045,8801062008896,롯데곤약애빠지다청포도맛130G,롯데제과
